,Unnamed: 0,f,t,c
3307,30559,Campylobacter_rectus_rm3267,553218,collection14
3308,3268,Campylobacter_showae_cc57c,1073353,collection33
3309,2728,Campylobacter_showae_csunswcd,1244083,collection32
3310,26257,Campylobacter_showae_rm3277,553219,collection17
3311,6356,Campylobacter_sp_10_1_50,665939,collection13
3312,563,Campylobacter_sp_fobrc14,936554,collection20
3313,16581,Campylobacter_sp_mit_97_5078,1548153,collection88
3314,7605,Campylobacter_sp_rm16704,1500960,collection89
3315,16663,Campylobacter_subantarcticus_lmg_24374,1388751,collection88
3316,38771,Campylobacter_subantarcticus_lmg_24377,1388752,collection90
3317,531,Campylobacter_upsaliensis_jv21,888826,collection20
3318,15414,Campylobacter_upsaliensis_rm3195,306264,collection18
3319,5161,Campylobacter_ureolyticus_acs_301_v_sch3b,883165,collection36
3320,16512,Campylobacter_volucris_lmg_24379,580033,collection88
3321,40667,Candidate_division_cpr1_bacterium_gw2011_gwa2_42_17,1618341,collection155
3322,25581,Candidate_division_cpr1_bacterium_gw2011_gwc1_49_13,1618342,collection156
3323,27592,Candidate_division_cpr2_bacterium_gw2011_gwc1_39_9,1618343,collection129
3324,19492,Candidate_division_cpr2_bacterium_gw2011_gwc1_41_48,1618344,collection138
3325,1682,Candidate_division_cpr2_bacterium_gw2011_gwc2_39_10,1618345,collection145
3326,967,Candidate_division_cpr2_bacterium_gw2011_gwc2_39_35,1618346,collection131
3327,29314,Candidate_division_cpr2_bacterium_gw2011_gwd1_39_7,1618347,collection154
3328,9495,Candidate_division_cpr2_bacterium_gw2011_gwd2_39_7,1618348,collection144
3329,5984,Candidate_division_cpr3_bacterium_gw2011_gwe2_35_7,1618349,collection134
3330,28587,Candidate_division_cpr3_bacterium_gw2011_gwf2_35_18,1618350,collection123
3331,15512,Candidate_division_kazan_bacterium_gw2011_gwa1_44_22,1620410,collection143
3332,22893,Candidate_division_kazan_bacterium_gw2011_gwa1_50_15,1620412,collection149
3333,1726,Candidate_division_kazan_bacterium_gw2011_gwb1_45_10,1620411,collection145
3334,6737,Candidate_division_kazan_bacterium_gw2011_gwb1_52_7,1620414,collection160
3335,36269,Candidate_division_kazan_bacterium_gw2011_gwc1_52_13,1620413,collection127
3336,10463,Candidate_division_tm6_bacterium_gw2011_gwa2_36_9,1619072,collection137
3337,1152,Candidate_division_tm6_bacterium_gw2011_gwe2_31_21,1619073,collection131
3338,20324,Candidate_division_tm6_bacterium_gw2011_gwe2_36_25,1619074,collection133
3339,28046,Candidate_division_tm6_bacterium_gw2011_gwe2_41_16,1619075,collection159
3340,19330,Candidate_division_tm6_bacterium_gw2011_gwe2_42_60,1619076,collection138
3341,25498,Candidate_division_tm6_bacterium_gw2011_gwf2_28_16,1619077,collection156
3342,40097,Candidate_division_tm6_bacterium_gw2011_gwf2_30_66,1619078,collection148
3343,25562,Candidate_division_tm6_bacterium_gw2011_gwf2_32_72,1619079,collection156
3344,35816,Candidate_division_tm6_bacterium_gw2011_gwf2_33_332,1619080,collection130
3345,14924,Candidate_division_tm6_bacterium_gw2011_gwf2_36_131,1619081,collection128
3346,40037,Candidate_division_tm6_bacterium_gw2011_gwf2_36_6,1619082,collection148
3347,26631,Candidate_division_tm6_bacterium_gw2011_gwf2_37_49,1619083,collection142
3348,26789,Candidate_division_tm6_bacterium_gw2011_gwf2_38_10,1619084,collection152
3349,1672,Candidate_division_tm6_bacterium_gw2011_gwf2_43_17,1619085,collection145
3350,18791,Candidate_division_tm6_bacterium_gw2011_gwf2_43_87,1619086,collection132
3351,34361,Candidate_division_tm6_bacterium_jcvi_tm6sc1,1306947,collection92
3352,7790,Candidate_division_tm6_bacterium_zodletone_iia,1511133,collection89
3353,3842,Candidate_division_tm7_genomosp_gtl1,443342,collection21
3354,15567,Candidate_division_ws6_bacterium_gw2011_gwa2_37_6,1619087,collection143
3355,10506,Candidate_division_ws6_bacterium_gw2011_gwb1_33_6,1619088,collection137
3356,37739,Candidate_division_ws6_bacterium_gw2011_gwc1_33_20,1619089,collection146
3357,27737,Candidate_division_ws6_bacterium_gw2011_gwc1_36_11,1619090,collection141
3358,37641,Candidate_division_ws6_bacterium_gw2011_gwc2_36_7,1619091,collection146
3359,35552,Candidate_division_ws6_bacterium_gw2011_gwd1_35_594,1619092,collection161
3360,14904,Candidate_division_ws6_bacterium_gw2011_gwe1_34_7,1619093,collection128
3361,16353,Candidate_division_ws6_bacterium_gw2011_gwe1_36_69,1619094,collection151
3362,11841,Candidate_division_ws6_bacterium_gw2011_gwe2_33_157,1619095,collection124
3363,33581,Candidate_division_ws6_bacterium_gw2011_gwf1_33_233,1619096,collection157
3364,28758,Candidate_division_ws6_bacterium_gw2011_gwf1_35_23,1619097,collection123
3365,37643,Candidate_division_ws6_bacterium_gw2011_gwf1_36_8,1619098,collection146
3366,20356,Candidate_division_ws6_bacterium_gw2011_gwf2_33_92,1619099,collection133
3367,27541,Candidate_division_ws6_bacterium_gw2011_gwf2_39_15,1619100,collection129
3368,29004,Candidate_division_ws6_bacterium_gw2011_ws6_33_547,1619101,collection139
3369,37862,Candidate_division_ws6_bacterium_gw2011_ws6_36_26,1619102,collection126
3370,27613,Candidate_division_wwe3_bacterium_gw2011_gwa1_41_8,1619103,collection129
3371,16440,Candidate_division_wwe3_bacterium_gw2011_gwa1_42_12,1619104,collection151
3372,5940,Candidate_division_wwe3_bacterium_gw2011_gwa1_42_46,1619105,collection134
3373,26734,Candidate_division_wwe3_bacterium_gw2011_gwa1_43_94,1619106,collection152
3374,26600,Candidate_division_wwe3_bacterium_gw2011_gwa1_46_21,1619107,collection142
3375,20448,Candidate_division_wwe3_bacterium_gw2011_gwa2_42_9,1619108,collection133
3376,40084,Candidate_division_wwe3_bacterium_gw2011_gwa2_43_24,1619109,collection148
3377,26681,Candidate_division_wwe3_bacterium_gw2011_gwa2_44_16,1619110,collection152
3378,26683,Candidate_division_wwe3_bacterium_gw2011_gwa2_46_9,1619111,collection152
3379,11850,Candidate_division_wwe3_bacterium_gw2011_gwb1_41_6,1619112,collection124
3380,33886,Candidate_division_wwe3_bacterium_gw2011_gwb1_42_117,1619113,collection135
3381,2607,Candidate_division_wwe3_bacterium_gw2011_gwb1_42_41,1619114,collection125
3382,35691,Candidate_division_wwe3_bacterium_gw2011_gwb1_42_6,1619115,collection130
3383,28577,Candidate_division_wwe3_bacterium_gw2011_gwb1_44_4,1619116,collection123
3384,6697,Candidate_division_wwe3_bacterium_gw2011_gwb1_47_11,1619117,collection160
3385,15704,Candidate_division_wwe3_bacterium_gw2011_gwb2_43_22,1619118,collection143
3386,25627,Candidate_division_wwe3_bacterium_gw2011_gwc1_41_7,1619119,collection156
3387,36251,Candidate_division_wwe3_bacterium_gw2011_gwc1_42_102,1619120,collection127
3388,15728,Candidate_division_wwe3_bacterium_gw2011_gwc1_44_308,1619121,collection153
3389,18714,Candidate_division_wwe3_bacterium_gw2011_gwc1_47_10,1619122,collection132
3390,27911,Candidate_division_wwe3_bacterium_gw2011_gwc2_41_23,1619123,collection159
3391,27459,Candidate_division_wwe3_bacterium_gw2011_gwc2_44_85,1619124,collection129
3392,11691,Candidate_division_wwe3_bacterium_gw2011_gwc2_44_9,1619125,collection124
3393,27835,Candidate_division_wwe3_bacterium_gw2011_gwd1_42_14,1619126,collection141
3394,28929,Candidate_division_wwe3_bacterium_gw2011_gwd1_42_70,1619127,collection139
3395,35855,Candidate_division_wwe3_bacterium_gw2011_gwd1_43_201,1619128,collection130
3396,1088,Candidate_division_wwe3_bacterium_gw2011_gwd2_42_11,1619129,collection131
3397,16233,Candidate_division_wwe3_bacterium_gw2011_gwd2_42_34,1619130,collection151
3398,23001,Candidate_division_wwe3_bacterium_gw2011_gwe1_41_27,1619131,collection149
3399,14956,Candidate_division_wwe3_bacterium_gw2011_gwe1_41_72,1619132,collection128
3400,2506,Candidate_division_wwe3_bacterium_gw2011_gwe1_42_16,1619133,collection125
3401,14405,Candidate_division_wwe3_bacterium_gw2011_gwe1_44_51,1619134,collection136
3402,40087,Candidate_division_wwe3_bacterium_gw2011_gwe2_42_25,1619135,collection148
3403,35739,Candidate_division_wwe3_bacterium_gw2011_gwe2_43_18,1619136,collection130
3404,40649,Candidate_division_wwe3_bacterium_gw2011_gwf1_41_53,1619137,collection155
3405,26656,Candidate_division_wwe3_bacterium_gw2011_gwf1_42_14,1619138,collection142
3406,40008,Candidate_division_wwe3_bacterium_gw2011_gwf1_42_51,1619139,collection148
3407,5959,Candidate_division_wwe3_bacterium_gw2011_gwf1_44_14,1619140,collection134
3408,19516,Candidate_division_wwe3_bacterium_gw2011_gwf2_41_45,1619141,collection138
3409,40117,Candidate_division_wwe3_bacterium_gw2011_gwf2_42_42,1619142,collection148
3410,14005,Candidate_division_wwe3_bacterium_gw2011_gwf2_43_18,1619143,collection158
3411,22765,Candidate_division_wwe3_bacterium_raac2_wwe3_1,1394710,collection45
3412,29815,Candidatus_accumulibacter_phosphatis_clade_iia_str_uw_1,522306,collection19
3413,8728,Candidatus_acidianus_copahuensis,1160895,collection78
3414,28830,Candidatus_adlerbacteria_bacterium_gw2011_gwa1_54_10,1618605,collection139
3415,33735,Candidatus_adlerbacteria_bacterium_gw2011_gwa2_54_12,1618606,collection157
3416,1117,Candidatus_adlerbacteria_bacterium_gw2011_gwb1_54_7,1618607,collection131
3417,1758,Candidatus_adlerbacteria_bacterium_gw2011_gwc1_50_9,1618608,collection145
3418,15906,Candidatus_amesbacteria_bacterium_gw2011_gwa1_44_24,1618351,collection153
3419,34007,Candidatus_amesbacteria_bacterium_gw2011_gwa1_46_35,1618352,collection135
3420,6098,Candidatus_amesbacteria_bacterium_gw2011_gwa1_47_16,1618353,collection134
3421,37072,Candidatus_amesbacteria_bacterium_gw2011_gwa1_47_20,1618354,collection140
3422,16327,Candidatus_amesbacteria_bacterium_gw2011_gwa1_48_9,1618355,collection151
3423,35571,Candidatus_amesbacteria_bacterium_gw2011_gwa2_42_12,1618356,collection161
3424,27729,Candidatus_amesbacteria_bacterium_gw2011_gwa2_47_11,1618357,collection141
3425,6053,Candidatus_amesbacteria_bacterium_gw2011_gwa2_47_11b,1618358,collection134
3426,1820,Candidatus_amesbacteria_bacterium_gw2011_gwa2_47_70,1618359,collection145
3427,37798,Candidatus_amesbacteria_bacterium_gw2011_gwb1_47_19,1618360,collection146
3428,40085,Candidatus_amesbacteria_bacterium_gw2011_gwb1_47_26,1618361,collection148
3429,20233,Candidatus_amesbacteria_bacterium_gw2011_gwb1_48_13,1618362,collection133
3430,9642,Candidatus_amesbacteria_bacterium_gw2011_gwc1_46_24,1618363,collection144
3431,39925,Candidatus_amesbacteria_bacterium_gw2011_gwc1_47_15,1618364,collection148
3432,9525,Candidatus_amesbacteria_bacterium_gw2011_gwc1_48_10,1618365,collection144
3433,15547,Candidatus_amesbacteria_bacterium_gw2011_gwc2_45_19,1618366,collection143
3434,25485,Candidatus_amesbacteria_bacterium_gw2011_gwc2_47_8,1618367,collection156
3435,29676,Candidatus_amoebophilus_asiaticus_5a2,452471,collection1
3436,720,Candidatus_aquiluna_sp_imcc13023,1081644,collection20
3437,36928,Candidatus_arcanobacter_lacustris,1607817,collection140
3438,13179,Candidatus_arthromitus_sp_sfb_1,1054942,collection23
3439,26368,Candidatus_arthromitus_sp_sfb_2,1054943,collection17
3440,29826,Candidatus_arthromitus_sp_sfb_3,1054944,collection19
3441,38351,Candidatus_arthromitus_sp_sfb_4,1054945,collection3
3442,29905,Candidatus_arthromitus_sp_sfb_5,1054946,collection19
3443,21234,Candidatus_arthromitus_sp_sfb_co,1054947,collection24
3444,21823,Candidatus_arthromitus_sp_sfb_mouse_japan,1029718,collection6
3445,36801,Candidatus_arthromitus_sp_sfb_mouse_nl,1508644,collection81
3446,13432,Candidatus_arthromitus_sp_sfb_mouse_nyu,1073972,collection4
3447,21391,Candidatus_arthromitus_sp_sfb_mouse_su,1109438,collection24
3448,29652,Candidatus_arthromitus_sp_sfb_mouse_yit,1041809,collection1
3449,12342,Candidatus_arthromitus_sp_sfb_rat_yit,1041504,collection2
3450,13091,Candidatus_atelocyanobacterium_thalassa_isolate_aloha,1453429,collection23
3451,37084,Candidatus_azambacteria_bacterium_gw2011_gwa1_42_19,1618609,collection140
3452,19534,Candidatus_azambacteria_bacterium_gw2011_gwa1_44_9,1618610,collection138
3453,26777,Candidatus_azambacteria_bacterium_gw2011_gwa2_39_10,1618611,collection152
3454,37055,Candidatus_azambacteria_bacterium_gw2011_gwa2_42_62,1618612,collection140
3455,10674,Candidatus_azambacteria_bacterium_gw2011_gwa2_42_9,1618613,collection137
3456,18572,Candidatus_azambacteria_bacterium_gw2011_gwa2_45_90,1618614,collection132
3457,35604,Candidatus_azambacteria_bacterium_gw2011_gwb1_42_17,1618615,collection161
3458,37604,Candidatus_azambacteria_bacterium_gw2011_gwb1_42_72,1618616,collection146
3459,35260,Candidatus_azambacteria_bacterium_gw2011_gwb1_46_27,1618617,collection150
3460,2415,Candidatus_azambacteria_bacterium_gw2011_gwb2_46_37,1618618,collection125
3461,32855,Candidatus_azambacteria_bacterium_gw2011_gwc1_46_13,1618619,collection147
3462,40839,Candidatus_azambacteria_bacterium_gw2011_gwc2_43_27,1618620,collection155
3463,1045,Candidatus_azambacteria_bacterium_gw2011_gwc2_45_7b,1618621,collection131
3464,18675,Candidatus_azambacteria_bacterium_gw2011_gwd1_43_18,1618622,collection132
3465,36347,Candidatus_azambacteria_bacterium_gw2011_gwd2_46_48,1618623,collection127
3466,35823,Candidatus_azambacteria_bacterium_gw2011_gwe1_42_9,1618624,collection130
3467,6833,Candidatus_azambacteria_bacterium_gw2011_gwe2_46_45,1618625,collection160
3468,37899,Candidatus_azambacteria_bacterium_gw2011_gwf1_41_10,1618626,collection126
3469,25691,Candidatus_azambacteria_bacterium_gw2011_gwf2_42_22,1618627,collection156
3470,40784,Candidatus_azambacteria_bacterium_gw2011_gwf2_46_32,1618628,collection155
3471,29602,Candidatus_azobacteroides_pseudotrichonymphae_genomovar_cfp2,511995,collection1
3472,32748,Candidatus_babela_massiliensis,673862,collection42
3473,30931,Candidatus_bathyarchaeota_archaeon_ba1,1700835,collection171
3474,5302,Candidatus_bathyarchaeota_archaeon_ba2,1700836,collection162
3475,14108,Candidatus_baumannia_cicadellinicola,186490,collection86
3476,22883,Candidatus_beckwithbacteria_bacterium_gw2011_gwa1_46_30,1618368,collection149
3477,27437,Candidatus_beckwithbacteria_bacterium_gw2011_gwa2_43_10,1618369,collection129
3478,22858,Candidatus_beckwithbacteria_bacterium_gw2011_gwa2_47_25,1618370,collection149
3479,14512,Candidatus_beckwithbacteria_bacterium_gw2011_gwb1_47_15,1618371,collection136
3480,5970,Candidatus_beckwithbacteria_bacterium_gw2011_gwc1_49_16,1618372,collection134
3481,27731,Candidatus_beckwithbacteria_bacterium_gw2011_gwc2_47_9,1618373,collection141
3482,37835,Candidatus_beckwithbacteria_bacterium_gw2011_gwc2_49_11,1618374,collection126
3483,23513,Candidatus_blochmannia_chromaiodes_str_640,1240471,collection27
3484,21482,Candidatus_blochmannia_floridanus,203907,collection8
3485,8004,Candidatus_blochmannia_pennsylvanicus_str_bpen,291272,collection25
3486,29883,Candidatus_blochmannia_vafer_str_bvaf,859654,collection19
3487,25649,Candidatus_burkholderia_brachyanthoides,1090379,collection156
3488,15592,Candidatus_burkholderia_crenata,1074049,collection143
3489,19316,Candidatus_burkholderia_humilis,1090471,collection138
3490,21133,Candidatus_burkholderia_pumila,1090375,collection112
3491,28086,Candidatus_burkholderia_verschuerenii,242163,collection159
3492,30349,Candidatus_caedibacter_acanthamoebae,244581,collection76
3493,9565,Candidatus_campbellbacteria_bacterium_gw2011_gwc1_35_31,1618629,collection144
3494,15617,Candidatus_campbellbacteria_bacterium_gw2011_gwc2_35_28,1618630,collection143
3495,6809,Candidatus_campbellbacteria_bacterium_gw2011_gwd1_35_49,1618631,collection160
3496,16417,Candidatus_campbellbacteria_bacterium_gw2011_gwd2_35_24,1618632,collection151
3497,8207,Candidatus_carsonella_ruddii_ce_isolate_thao2000,1202536,collection5
3498,532,Candidatus_carsonella_ruddii_cs_isolate_thao2000,1202537,collection20
3499,32276,Candidatus_carsonella_ruddii_dc,667013,collection40
3500,21350,Candidatus_carsonella_ruddii_hc_isolate_thao2000,1202538,collection24
3501,13123,Candidatus_carsonella_ruddii_ht_isolate_thao2000,1202539,collection23
3502,26238,Candidatus_carsonella_ruddii_pc_isolate_nhv,1202540,collection17
3503,34794,Candidatus_carsonella_ruddii_pv,387662,collection11
3504,28654,Candidatus_collierbacteria_bacterium_gw2011_gwa1_42_60,1618375,collection123
3505,6087,Candidatus_collierbacteria_bacterium_gw2011_gwa1_44_12,1618376,collection134
3506,35832,Candidatus_collierbacteria_bacterium_gw2011_gwa1_45_15,1618377,collection130
3507,6630,Candidatus_collierbacteria_bacterium_gw2011_gwa2_42_17,1618378,collection160
3508,13805,Candidatus_collierbacteria_bacterium_gw2011_gwa2_44_13,1618379,collection158
3509,1893,Candidatus_collierbacteria_bacterium_gw2011_gwa2_44_99,1618380,collection145
3510,28585,Candidatus_collierbacteria_bacterium_gw2011_gwa2_46_26,1618381,collection123
3511,38066,Candidatus_collierbacteria_bacterium_gw2011_gwb1_44_197,1618382,collection126
3512,26419,Candidatus_collierbacteria_bacterium_gw2011_gwb1_44_35,1618383,collection142
3513,37768,Candidatus_collierbacteria_bacterium_gw2011_gwb1_44_6,1618384,collection146
3514,29467,Candidatus_collierbacteria_bacterium_gw2011_gwb1_45_35,1618385,collection154
3515,25668,Candidatus_collierbacteria_bacterium_gw2011_gwb2_42_12,1618386,collection156
3516,25506,Candidatus_collierbacteria_bacterium_gw2011_gwb2_44_22,1618387,collection156
3517,10687,Candidatus_collierbacteria_bacterium_gw2011_gwb2_45_17,1618388,collection137
3518,5384,Candidatus_collierbacteria_bacterium_gw2011_gwc1_45_47,1618389,collection162
3519,6645,Candidatus_collierbacteria_bacterium_gw2011_gwc2_43_12,1618390,collection160
3520,37859,Candidatus_collierbacteria_bacterium_gw2011_gwc2_44_13,1618391,collection126
3521,9671,Candidatus_collierbacteria_bacterium_gw2011_gwc2_44_18,1618392,collection144
3522,28077,Candidatus_collierbacteria_bacterium_gw2011_gwc2_44_30,1618393,collection159
3523,14895,Candidatus_collierbacteria_bacterium_gw2011_gwc2_45_15,1618394,collection128
3524,23028,Candidatus_collierbacteria_bacterium_gw2011_gwc2_45_40,1618395,collection149
3525,37975,Candidatus_collierbacteria_bacterium_gw2011_gwd1_44_27,1618396,collection126
3526,40670,Candidatus_collierbacteria_bacterium_gw2011_gwd2_42_50,1618397,collection155
3527,37653,Candidatus_collierbacteria_bacterium_gw2011_gwd2_45_10,1618398,collection146
